ride_id,sample_idx,_elapsed_ms,ts_utc,ts_pst,video_ts_anchor,ms_today,cf_accel,cf_brake,cf_cruise,cf_turn_left,cf_turn_right,cf_carve_left,cf_carve_right,cf_ascent,cf_descent,cf_traction_loss,cf_idle,cf_forward,cf_reverse,speed_meters_per_sec,erpm,duty_cycle,current_in,current_motor,d_axis_current,q_axis_current,roll,pitch,yaw,accX,accY,accZ,gyroX,gyroY,gyroZ,gnss_lat,fault_code,d_axis_voltage,q_axis_voltage,tacho_meters,tacho_abs_meters,gnss_lon,gnss_alt,gnss_gVel,gnss_vVel,input_voltage,temp_mos_max,temp_motor,battery_level,dt_ms,_on_grid
,30,3000.0,2025-10-02 20:54:43.363000+00:00,2025-10-02 13:54:43.363,00:00:08.2,75283363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0469796636363636,0.3435750909090909,2.380733636363636,-0.3338765454545455,-0.043591809090909,0.9333693636363636,-0.4970384545454546,-0.3014112727272727,-0.0038692272727272,47.59983475,,-0.0663636363636363,0.034,1918.3,1926.74,-122.82570734,103.06955767,0.0,0.0,81.2,26.4,30.6,0.868,100,True
,31,3100.0,2025-10-02 20:54:43.463000+00:00,2025-10-02 13:54:43.463,00:00:08.3,75283463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0473936913043478,0.3432243043478261,2.38056,-0.3343328695652174,-0.0474040826086956,0.9333977826086955,-0.1284,-0.3336158695652174,0.120772,47.59983475,,-0.0665217391304347,0.034,1918.3,1926.74,-122.82570734,103.06955767,0.0,0.0,81.2,26.4,30.6,0.868,100,True
,32,3200.0,2025-10-02 20:54:43.563000+00:00,2025-10-02 13:54:43.563,00:00:08.4,75283563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0475590333333333,0.3426245555555555,2.380312888888889,-0.3333359555555555,-0.04400382,0.933445,-0.1693752888888889,-0.2084099777777777,0.1152096622222222,47.59983475,,-0.066,0.034,1918.3,1926.74,-122.82570734,103.12125312911112,0.0,0.0,81.2,26.4,30.6,0.868,100,True
,33,3300.0,2025-10-02 20:54:43.663000+00:00,2025-10-02 13:54:43.663,00:00:08.5,75283663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0476373466666666,0.3422175111111111,2.380027111111111,-0.3299314444444444,-0.0433667422222222,0.9338044222222224,0.0446332444444444,-0.2346616666666666,0.1341806933333333,47.59983475,,-0.066,0.034,1918.3,1926.74,-122.82570734,103.15903058,0.0,0.0,81.2,26.4,30.6,0.868,100,True
,34,3400.0,2025-10-02 20:54:43.763000+00:00,2025-10-02 13:54:43.763,00:00:08.6,75283763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0476198,0.34215,2.37994,-0.327623,-0.044275,0.933941,0.156912,-0.299645,0.16872,47.59983475,,-0.0654586466165413,0.034,1918.3,1926.74,-122.82570734,103.15903058,0.0,0.0,81.2,26.4,30.6,0.868,100,True
,35,3500.0,2025-10-02 20:54:43.863000+00:00,2025-10-02 13:54:43.863,00:00:08.7,75283863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0476013051546391,0.3420699896907216,2.3798113402061856,-0.3307023917525773,-0.0447049649484536,0.934105443298969,0.0959193893814432,-0.2720257628865979,0.1172806484536082,47.59983475,,-0.0654020618556701,0.034,1918.3,1926.74,-122.82570734,103.15903058,0.0,0.0,81.2,26.4,30.6,0.868,100,True
,36,3600.0,2025-10-02 20:54:43.963000+00:00,2025-10-02 13:54:43.963,00:00:08.8,75283963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0476301710843373,0.3418826867469879,2.3795390361445783,-0.3340690602409638,-0.0433142313253012,0.9344456385542168,-0.026977903253012,-0.0888786120481927,0.0777111939759036,47.59983475,,-0.066,0.034,1918.3,1926.74,-122.82570734,103.15903058,0.0,0.0,81.2,26.4,30.650602409638555,0.868,100,True
,37,3700.0,2025-10-02 20:54:44.063000+00:00,2025-10-02 13:54:44.063,00:00:08.9,75284063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0477426266666666,0.3416901333333333,2.379348555555556,-0.3316663222222222,-0.0448589611111111,0.9345442444444444,-0.1578497088888888,-0.0428154911111111,0.0312998633333333,47.59983475,,-0.066,0.034,1918.3,1926.74,-122.82570734,103.15903058,0.0,0.0,81.2,26.4,30.634444444444444,0.868,100,True
,38,3800.0,2025-10-02 20:54:44.163000+00:00,2025-10-02 13:54:44.163,00:00:09.0,75284163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0479110225806451,0.3415765161290322,2.379163870967742,-0.3321463225806451,-0.0464381258064516,0.9345996774193548,-0.0412745064516129,-0.1938999548387097,0.1306210451612903,47.59983475,,-0.066,0.034,1918.3,1926.74,-122.82570734,103.15903058,0.0,0.0,81.2,26.4,30.6,0.868,100,True
,39,3900.0,2025-10-02 20:54:44.263000+00:00,2025-10-02 13:54:44.263,00:00:09.1,75284263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0480894356321839,0.3413485977011494,2.378997701149425,-0.3298305747126436,-0.0483583850574712,0.934521908045977,-0.0488115827586206,-0.0466532850574712,0.1227924827586206,47.59983475,,-0.066,0.034,1918.3,1926.74,-122.82570734,103.15903058,0.0,0.0,81.2,26.4,30.68735632183908,0.868,100,True
