ride_id,sample_idx,_elapsed_ms,ts_utc,ts_pst,ms_today,cf_accel,cf_brake,cf_cruise,cf_turn_left,cf_turn_right,cf_carve_left,cf_carve_right,cf_ascent,cf_descent,cf_traction_loss,cf_idle,cf_forward,cf_reverse,speed_meters_per_sec,erpm,duty_cycle,current_in,current_motor,d_axis_current,q_axis_current,roll,pitch,yaw,accX,accY,accZ,gyroX,gyroY,gyroZ,gnss_lat,fault_code,d_axis_voltage,q_axis_voltage,tacho_meters,tacho_abs_meters,gnss_lon,gnss_alt,gnss_gVel,gnss_vVel,input_voltage,temp_mos_max,temp_motor,battery_level,dt_ms,_on_grid
,530,53000.0,2025-10-02 20:44:34.978000+00:00,2025-10-02 13:44:34.978,74674978,0.8,0.0,0.0,0.0,,0.0,0.85,,,0.0,0.0,0.95,0.0,6.9659375,7465.493055555556,0.5868680555555555,15.24013888888889,31.06951388888889,0.0111805555555555,31.042777777777776,-0.0906473270833333,-0.0595220784722222,2.5495520833333334,-0.0734391381944444,0.0678851111111111,1.0004142638888889,5.988858298611111,-1.3257266666666667,-8.413316527777777,47.60003916,,-6.795006944444445,25.34607638888889,256.75238194444444,257.5821388888889,-122.82958164,98.8408814,6.08562326,0.0,77.89166666666667,22.2,20.824305555555554,0.8788680555555556,100,True
,531,53100.0,2025-10-02 20:44:35.078000+00:00,2025-10-02 13:44:35.078,74675078,0.8,0.0,0.0,0.0,,0.0,0.85,,,0.0,0.0,0.95,0.0,7.0971875,7541.1875,0.5750624999999999,14.72625,29.868125000000003,-0.356875,29.765,-0.0999571187499999,-0.05793173125,2.56284375,-0.18220781875,-0.184926,1.0044378749999998,0.7954534375,-2.02006,-9.75616375,47.60003916,,-6.6693125,25.4634375,257.83918750000004,258.66825,-122.82958164,98.8408814,6.08562326,0.0,78.725,22.2,20.89375,0.8670625,100,True
,532,53200.0,2025-10-02 20:44:35.178000+00:00,2025-10-02 13:44:35.178,74675178,0.8,0.0,0.0,0.0,,0.0,0.85,,,0.0,0.0,0.95,0.0,7.1134525547445255,7633.386861313868,0.5843649635036496,10.905985401459857,22.405912408759125,0.0436496350364963,22.38627737226277,-0.0882005781021897,-0.0592210313868613,2.558317299270073,-0.1108591496350364,-0.545152094890511,1.0005292335766425,-17.136109489051098,2.795389562043796,15.75031605839416,47.60003916,,-5.387167883211679,25.48455474452555,257.9961605839416,258.8251605839416,-122.82958164,98.8408814,6.08562326,0.0,78.68540145985402,22.2,20.9,0.8655620437956204,100,True
,533,53300.0,2025-10-02 20:44:35.278000+00:00,2025-10-02 13:44:35.278,74675278,0.8,0.0,0.0,0.0,,0.0,0.85,,,0.0,0.0,0.95,0.0,7.2025036496350365,7661.124087591241,0.5916642335766423,12.825693430656932,25.924160583941607,0.1166423357664233,25.911824817518248,-0.0472301401459854,-0.0569036591240875,2.529463284671533,-0.0654021423357664,-0.2464739927007299,0.995313905109489,-7.098299270072992,-1.540019197080292,11.528637226277372,47.60003916,,-6.110525547445255,25.73564963503649,259.1793722627737,260.0083722627737,-122.82958164,98.8408814,6.08562326,0.0,78.3934306569343,22.2,20.9,0.8568029197080291,100,True
,534,53400.0,2025-10-02 20:44:35.378000+00:00,2025-10-02 13:44:35.378,74675378,0.8,0.0,0.0,0.0,,0.0,0.85,,,0.0,0.0,0.95,0.0,7.26851724137931,7743.471264367816,0.5830574712643678,15.237701149425288,30.067011494252878,-0.2664367816091954,30.01011494252873,-0.0417492,-0.0516139942528735,2.530969310344828,-0.0097114291954022,0.0073349356321839,0.9930509770114944,13.530710344827588,0.4728141379310346,-10.444433333333334,47.60003916,,-6.943057471264368,26.04344827586207,260.0808965517241,260.9098965517241,-122.82958164,98.8408814,6.08562326,0.0,78.61264367816092,22.2,20.9,0.8485287356321839,100,True
,535,53500.0,2025-10-02 20:44:35.478000+00:00,2025-10-02 13:44:35.478,74675478,0.8,0.0,0.0,0.0,,0.0,0.85,,,0.0,0.0,0.95,0.0,7.341709677419355,7827.580645161291,0.5860967741935483,10.705806451612904,21.51225806451613,-0.1796774193548387,21.45967741935484,-0.0814164,-0.050793664516129,2.551363225806452,0.0224452896774193,-0.1674465419354839,0.9939266774193548,16.203493548387097,-3.1456270967741933,2.0882296774193563,47.60003916,,-5.405645161290322,26.012064516129037,260.7931290322581,261.623,-122.82958164,98.8408814,6.08562326,0.0,79.39677419354838,22.2,20.9,0.8426451612903225,100,True
,536,53600.0,2025-10-02 20:44:35.578000+00:00,2025-10-02 13:44:35.578,74675578,0.8,0.0,0.0,0.0,,0.0,0.85,,,0.0,0.0,0.95,0.0,7.404797752808989,7878.168539325843,0.5713595505617977,8.971011235955057,18.16977528089888,-0.1178651685393258,18.131123595505617,-0.0799611078651685,-0.0510511707865168,2.530688764044944,0.1001531741573033,-0.4106409595505618,0.9943676516853932,-9.064436292134832,2.8346924719101123,19.98636741573034,47.60005351,,-4.791595505617978,26.021123595505617,261.5774719101124,262.40651685393254,-122.82949457,99.06710047,6.82254839,0.0,79.68202247191012,22.2,20.9,0.8388651685393258,100,True
,537,53700.0,2025-10-02 20:44:35.678000+00:00,2025-10-02 13:44:35.678,74675678,0.1,0.0,0.0,0.0,,0.0,0.85,,,0.0,0.0,0.95,0.0,7.444117021276595,7899.648936170212,0.5821914893617021,8.719361702127658,17.63627659574468,0.1320212765957447,17.62468085106383,-0.0432289265957446,-0.0433834914893617,2.4898781914893617,0.1816223829787234,-0.0158023978723404,0.9940758617021276,-0.4314918085106383,2.55563170212766,22.872698936170213,47.60005351,,-4.679968085106383,26.1075,262.3303191489362,263.1601595744681,-122.82949457,99.06710047,6.82254839,0.0,79.3,22.2,20.9,0.8355212765957446,100,True
,538,53800.0,2025-10-02 20:44:35.778000+00:00,2025-10-02 13:44:35.778,74675778,0.1,0.0,0.0,0.0,,0.0,0.85,,,0.0,0.0,0.95,0.0,7.446872340425532,7886.691489361702,0.5938617021276595,8.607765957446809,17.47872340425532,0.0363829787234042,17.44531914893617,-0.0285217489361702,-0.0363598436170212,2.4623121276595747,-0.1375255531914893,-0.326836585106383,0.9940166914893618,7.154775531914893,6.297497340425533,9.595252234042553,47.60005351,,-4.664755319148936,26.009106382978725,263.0344574468085,263.8634574468085,-122.82949457,99.06710047,6.82254839,0.0,79.36702127659574,22.2,20.9,0.8325531914893617,100,True
,539,53900.0,2025-10-02 20:44:35.878000+00:00,2025-10-02 13:44:35.878,74675878,0.1,0.0,0.0,0.0,,0.0,0.85,,,0.0,0.0,0.95,0.0,7.439903614457831,7912.433734939759,0.5799036144578313,8.936385542168674,18.06879518072289,-0.1402409638554216,17.998554216867472,-0.0350859168674698,-0.0337001722891566,2.452036626506024,-0.0975739819277108,-0.3014467590361446,0.994478530120482,13.57684939759036,-3.4628906385542164,7.625710361445783,47.60005351,,-4.807975903614458,26.072493975903612,263.77162650602406,264.6009518072289,-122.82949457,99.06710047,6.82254839,0.0,79.73012048192771,22.23253012048193,20.9,0.8300240963855421,100,True
,540,54000.0,2025-10-02 20:44:35.978000+00:00,2025-10-02 13:44:35.978,74675978,0.1,0.0,0.0,0.0,,0.0,0.85,,,0.0,0.0,0.95,0.0,7.462992592592593,7950.577777777778,0.5818074074074073,7.689777777777778,15.623037037037037,-0.1265185185185185,15.56325925925926,-0.0405247696296296,-0.03224986,2.4358103703703704,-0.0484774437037037,-0.0232898444444444,0.9943467703703704,-3.60882,0.3993980222222222,14.207103703703703,47.60005351,,-4.377792592592593,26.07953333333333,264.44723703703704,265.277237037037,-122.82949457,99.06710047,6.82254839,0.0,80.22814814814815,22.3,20.9,0.827348148148148,100,True
,541,54100.0,2025-10-02 20:44:36.078000+00:00,2025-10-02 13:44:36.078,74676078,0.1,0.0,0.0,0.0,,0.0,0.85,,,0.0,0.0,0.95,0.0,7.495369565217391,7985.184782608696,0.5672391304347826,6.567173913043478,13.382934782608697,-0.1272826086956522,13.304891304347828,-0.0321765800652173,-0.0312635423913043,2.413496413043478,0.0475621326086956,-0.4270869456521739,0.9918934347826088,-10.570459782608696,1.5402135217391304,21.28067391304348,47.60005351,,-3.972119565217391,26.083260869565216,265.00970652173913,265.83960869565215,-122.82949457,99.06710047,6.82254839,0.0,80.70978260869566,22.3,20.9,0.8259021739130434,100,True
,542,54200.0,2025-10-02 20:44:36.178000+00:00,2025-10-02 13:44:36.178,74676178,,,,,,,,,,,0.0,0.95,0.0,7.499213483146067,7942.359550561798,0.5513820224719101,4.69314606741573,9.812022471910112,0.0091011235955056,9.753932584269664,0.0011603611460674,-0.0195097516853932,2.371012808988764,0.1510332865168539,-0.1930706516853932,0.9922533146067416,-7.882369213483146,7.130350674157303,10.944154831460674,47.60005351,,-3.223011235955056,25.732494382022477,266.04778651685393,266.87678651685394,-122.82949457,99.06710047,6.82254839,0.0,80.72359550561798,22.3,20.9,0.8251910112359551,100,True
,543,54300.0,2025-10-02 20:44:36.278000+00:00,2025-10-02 13:44:36.278,74676278,,,,,0.0,0.85,0.0,,,,0.0,0.95,0.0,7.457434782608695,7901.782608695652,0.553304347826087,5.210869565217391,10.874782608695652,0.0565217391304347,10.812608695652171,0.0026421426086956,-0.0130371434782608,2.357256956521739,0.0259227565217391,0.25926,0.9915474782608696,-3.0505686956521743,5.988642608695652,7.318301739130435,47.60005351,,-3.339478260869565,25.67478260869565,266.7926086956522,267.6216086956522,-122.82949457,99.06710047,6.82254839,0.0,80.4304347826087,22.3,20.9,0.826,100,True
,544,54400.0,2025-10-02 20:44:36.378000+00:00,2025-10-02 13:44:36.378,74676378,,,,,0.0,0.85,0.0,,,,0.0,0.95,0.0,7.440806451612903,7877.193548387097,0.549741935483871,3.599032258064516,7.661935483870968,-0.0587096774193548,7.571935483870968,0.0027274374193548,-0.0103447,2.3394590322580644,-0.0159734903225806,0.0451452903225806,0.9903972903225806,-3.138806451612904,3.45174864516129,11.474925806451614,47.60005351,,-2.7258064516129035,25.439741935483877,267.5169677419355,268.34635483870966,-122.82949457,99.06710047,6.82254839,0.0,80.69354838709677,22.3,20.9,0.826,100,True
,545,54500.0,2025-10-02 20:44:36.478000+00:00,2025-10-02 13:44:36.478,74676478,,,,,0.0,0.85,0.0,,,,0.0,0.95,0.0,7.425435294117647,7865.976470588235,0.5475529411764706,3.1374117647058823,6.749882352941177,-0.0694117647058823,6.644705882352941,0.0041860698823529,-0.0071489809411764,2.321506705882353,0.1893734352941176,-0.1412973611764706,0.9893333529411764,17.04012117647059,-0.646787,11.071362352941176,47.60005351,,-2.5750823529411764,25.352223529411766,268.27049411764705,269.0999882352941,-122.82949457,99.06710047,6.82254839,0.0,81.10117647058824,22.3,20.9,0.8265058823529411,100,True
,546,54600.0,2025-10-02 20:44:36.578000+00:00,2025-10-02 13:44:36.578,74676578,,,,,0.0,0.85,0.0,,,,0.0,0.95,0.0,7.396301075268817,7845.913978494624,0.5413978494623656,2.8576344086021503,6.238924731182796,-0.0761290322580645,6.087741935483871,0.0122572247311827,-0.0028463047311827,2.3000431182795698,0.1462432322580645,-0.0612162634408602,0.9882942688172044,-0.664493548387096,2.5764786559139785,15.167339784946236,47.60006119344086,,-2.428559139784946,25.22110752688172,269.011376344086,269.840376344086,-122.82943263473118,99.32556933129032,7.086441585913978,0.0,81.26236559139785,22.3,20.9,0.8276236559139785,100,True
,547,54700.0,2025-10-02 20:44:36.678000+00:00,2025-10-02 13:44:36.678,74676678,,,,,0.0,0.85,0.0,,,,0.0,0.95,0.0,7.366488636363636,7801.761363636364,0.5475568181818182,2.5688636363636363,5.665568181818182,0.0155681818181818,5.539886363636364,0.0292951534090909,0.0014641932954545,2.27514159090909,-0.0206351181818181,-0.0631147613636363,0.9873884318181818,-13.775231818181815,6.783482386363636,13.151580681818182,47.60006583,,-2.302681818181818,25.06071590909091,269.7435,270.5725,-122.82939526,99.48154192,7.24568748,0.0,81.22613636363637,22.3,20.9,0.8294772727272727,100,True
,548,54800.0,2025-10-02 20:44:36.778000+00:00,2025-10-02 13:44:36.778,74676778,,,,,0.0,0.85,0.0,,,,0.0,0.95,0.0,7.344700729927007,7756.277372262773,0.5469416058394161,2.3394890510948905,5.227080291970803,0.0881021897810219,5.083357664233577,0.038880901459854,0.0042381870802919,2.2592693430656934,-0.0084281547445255,-0.0660075861313868,0.987296795620438,-12.616883941605838,5.939364598540146,11.151992700729927,47.60006583,,-2.193182481751825,24.918525547445256,270.30268613138685,271.13168613138686,-122.82939526,99.48154192,7.24568748,0.0,81.08759124087591,22.3,20.9,0.8311240875912408,100,True
,549,54900.0,2025-10-02 20:44:36.878000+00:00,2025-10-02 13:44:36.878,74676878,,,,,0.0,0.85,0.0,,,,0.0,0.95,0.0,7.306252873563218,7714.367816091954,0.5397816091954023,2.772528735632184,6.156436781609196,0.0594252873563218,6.018620689655172,0.0462043045977011,0.007819530229885,2.2438678160919543,-0.030592956321839,-0.225118624137931,0.9882350689655172,4.191401149425287,2.4915619540229885,11.087919540229883,47.60006583,,-2.3816781609195403,24.84687356321839,270.89411494252874,271.72357471264365,-122.82939526,99.48154192,7.24568748,0.0,80.95402298850576,22.3,20.9,0.8324597701149425,100,True
,550,55000.0,2025-10-02 20:44:36.978000+00:00,2025-10-02 13:44:36.978,74676978,,,,,0.0,0.85,0.0,,,,0.0,0.95,0.0,7.262173913043478,7687.358695652174,0.5348478260869566,3.0873913043478263,6.79445652173913,-0.0345652173913043,6.705978260869565,0.0532033380434782,0.0089049231521739,2.215128695652174,-0.16863895,-0.2147603,0.9864892608695652,10.224415760869563,-1.2914685978260871,14.631035869565215,47.60006583,,-2.5026630434782606,24.804391304347824,271.62616304347824,272.45558695652176,-122.82939526,99.48154192,7.24568748,0.0,81.01521739130435,22.3,20.9,0.833,100,True
,551,55100.0,2025-10-02 20:44:37.078000+00:00,2025-10-02 13:44:37.078,74677078,,,,,0.0,0.85,0.0,,,,0.0,0.95,0.0,7.245078014184397,7668.45390070922,0.5275106382978724,3.0663120567375888,6.765886524822695,-0.0080851063829787,6.677234042553192,0.0633667432624113,0.0078308444680851,2.188431914893617,-0.082990639716312,-0.1442201418439716,0.984032170212766,1.207545815602837,-2.4935774468085103,16.711731205673757,47.60006583,,-2.4848297872340424,24.74339716312057,272.1952056737589,273.02420567375884,-122.82939526,99.48154192,7.24568748,0.0,81.01347517730497,22.3,20.9,0.8338652482269503,100,True
,552,55200.0,2025-10-02 20:44:37.178000+00:00,2025-10-02 13:44:37.178,74677178,,,,,0.0,0.85,0.0,,,,0.0,0.95,0.0,7.22875,7635.0,0.525,3.85,8.424999999999999,0.09,8.35,0.078342475,0.0091713024999999,2.16869,0.0893839749999999,-0.209276,0.98468225,-2.15173,-1.0402049999999998,13.3089925,47.60006583,,-2.79575,24.734,272.7265,273.55575,-122.82939526,99.48154192,7.24568748,0.0,80.67500000000001,22.3,20.9,0.835,100,True
,553,55300.0,2025-10-02 20:44:37.278000+00:00,2025-10-02 13:44:37.278,74677278,,,,,0.0,0.85,0.0,,,,0.0,0.95,0.0,7.198388888888889,7603.166666666667,0.5502222222222223,6.455555555555556,13.727222222222222,0.1522222222222222,13.724444444444444,0.088053,0.0123022027777777,2.159271111111111,0.0611061944444444,-0.2823845,0.9902357222222222,-2.8761666666666663,1.2003983333333332,2.336356111111111,47.60006583,,-3.7452777777777775,24.933166666666665,273.654,274.48372222222224,-122.82939526,99.48154192,7.24568748,0.0,79.88888888888889,22.3,20.9,0.8344444444444444,100,True
,554,55400.0,2025-10-02 20:44:37.378000+00:00,2025-10-02 13:44:37.378,74677378,0.4,0.0,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.176861111111111,7651.083333333333,0.5682777777777778,9.219444444444443,19.220277777777778,0.0827777777777777,19.210555555555555,0.07717175,0.0097252097222222,2.1642988888888888,0.0479204305555555,-0.5772657499999999,0.9940225277777778,23.318416666666664,-7.395705833333334,-1.5819286111111115,47.60006583,,-4.808472222222222,25.318583333333333,274.754,275.5830277777778,-122.82939526,99.48154192,7.24568748,0.0,79.6111111111111,22.3,20.9,0.8330555555555555,100,True
,555,55500.0,2025-10-02 20:44:37.478000+00:00,2025-10-02 13:44:37.478,74677478,0.4,0.0,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.261065217391304,7730.108695652174,0.5499565217391305,6.127934782608696,12.919891304347823,-0.2845652173913043,12.81304347826087,0.0952929945652173,-0.0093844439130434,2.113010652173913,-0.0155101858695652,-0.3609353386956522,0.9926536304347826,-14.898917608695651,-0.9802325434782608,12.774644565217391,47.60006791880435,,-3.701358695652174,25.28563043478261,275.5693695652174,276.3993695652174,-122.8293842695652,99.52411264336956,7.210041726521739,0.0,80.57608695652173,22.3,20.9,0.83,100,True
,556,55600.0,2025-10-02 20:44:37.578000+00:00,2025-10-02 13:44:37.578,74677578,0.4,0.0,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.293860215053764,7759.741935483871,0.5549569892473118,5.4847311827957,11.601720430107529,0.0091397849462365,11.571290322580644,0.0826194,-0.00972563,2.12141,0.207357,-0.00317556,0.99162,-1.58412,-0.498964,-12.4661,47.6000833,,-3.485311827956989,25.312967741935484,276.25183870967743,277.08163440860216,-122.82930334,99.83758797,6.94755936,0.0,80.5225806451613,22.3,20.9,0.8297956989247312,100,True
,557,55700.0,2025-10-02 20:44:37.678000+00:00,2025-10-02 13:44:37.678,74677678,0.4,0.0,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.317252873563218,7787.19540229885,0.5461034482758621,5.034252873563219,10.70367816091954,-0.075287356321839,10.614597701149425,0.0889148666666666,-0.0089014359770114,2.129774827586207,0.1557051011494253,0.098371044137931,0.9918285977011494,-8.301796781609196,1.8873291494252875,-14.379251724137932,47.6000833,,-3.349586206896552,25.310229885057478,276.9799195402299,277.8089195402299,-122.82930334,99.83758797,6.94755936,0.0,80.94022988505748,22.3,20.9,0.829,100,True
,558,55800.0,2025-10-02 20:44:37.778000+00:00,2025-10-02 13:44:37.778,74677778,0.4,0.0,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.346917647058824,7790.0,0.5472117647058824,3.6554117647058826,7.85,0.0587058823529411,7.791647058823529,0.1020015764705882,-0.0050555845882352,2.1642429411764708,0.094229974117647,0.3274867058823529,0.9929525529411763,-15.62597411764706,6.06031105882353,-20.077029411764705,47.6000833,,-2.761741176470588,25.22090588235294,277.7455176470588,278.5745176470588,-122.82930334,99.83758797,6.94755936,0.0,80.8,22.3,20.9,0.8294588235294117,100,True
,559,55900.0,2025-10-02 20:44:37.878000+00:00,2025-10-02 13:44:37.878,74677878,0.4,0.0,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.348,7802.913043478261,0.5537391304347826,4.154782608695652,8.851739130434783,0.0256521739130434,8.791304347826086,0.0887773086956521,-0.0024620839130434,2.198893043478261,0.1368641347826087,0.2307425695652173,0.9934317826086956,-2.372603043478261,4.055410434782609,-23.659621739130436,47.6000833,,-2.928652173913044,25.308,278.3487826086956,279.1781739130435,-122.82930334,99.83758797,6.94755936,0.0,80.68260869565218,22.3,20.9,0.83,100,True
,560,56000.0,2025-10-02 20:44:37.978000+00:00,2025-10-02 13:44:37.978,74677978,0.4,0.0,0.0,,0.0,0.85,0.0,,,0.0,0.0,0.95,0.0,7.351729323308271,7818.909774436091,0.5549924812030076,4.526165413533835,9.547443609022556,0.0331578947368421,9.521052631578948,0.072134202255639,-0.0001312245864661,2.2333025563909774,0.0828128606015037,0.1152414759398496,0.9936935413533836,0.9607315037593984,4.315728421052632,-26.483012781954887,47.6000833,,-3.1068195488721804,25.39667669172932,278.87618045112777,279.7061804511278,-122.82930334,99.83758797,6.94755936,0.0,80.57218045112782,22.3,20.9,0.8302406015037593,100,True
,561,56100.0,2025-10-02 20:44:38.078000+00:00,2025-10-02 13:44:38.078,74678078,,,,,0.0,0.85,0.0,,,,0.0,0.95,0.0,7.375037593984962,7793.345864661655,0.5361954887218046,1.9396992481203008,4.1564661654135335,-0.0721052631578947,4.152631578947369,0.0773798413533834,0.0111493092481203,2.2816935338345865,0.0151813643609022,0.2292513255639097,0.99794692481203,-10.31450909774436,9.08678105263158,-23.16496766917293,47.6000833,,-2.0556917293233083,24.988406015037597,279.6273082706767,280.45730827067666,-122.82930334,99.83758797,6.94755936,0.0,81.0233082706767,22.3,20.9,0.8317443609022556,100,True
,562,56200.0,2025-10-02 20:44:38.178000+00:00,2025-10-02 13:44:38.178,74678178,,,,,0.0,0.85,0.0,,,,0.0,0.95,0.0,7.311010638297872,7751.031914893617,0.5488936170212766,2.356489361702128,5.217872340425532,0.0159574468085106,5.1295744680851065,0.0755688021276595,0.0185339627659574,2.3292478723404253,-0.1173706158510638,0.2588287553191489,1.000029787234043,6.295350744680851,3.0930167021276587,-29.18271170212766,47.6000833,,-2.2063510638297874,24.909287234042555,280.9117021276596,281.74170212765955,-122.82930334,99.83758797,6.94755936,0.0,80.92340425531916,22.3,20.9,0.8346489361702127,100,True
,563,56300.0,2025-10-02 20:44:38.278000+00:00,2025-10-02 13:44:38.278,74678278,,,,,0.0,0.85,0.0,,,,0.0,0.95,0.0,7.296153284671533,7716.766423357664,0.536058394160584,2.528467153284672,5.655401459854015,-0.0414598540145985,5.50992700729927,0.0658644956204379,0.0205319795620437,2.367591386861314,0.0077383109489051,0.2797346642335767,1.0014053284671534,14.353603795620437,1.1521144890510948,-33.82281824817518,47.6000833,,-2.2772846715328465,24.82484671532847,281.48791240875914,282.31726277372263,-122.82930334,99.83758797,6.94755936,0.0,81.15985401459854,22.3,20.9,0.8356496350364964,100,True
